gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgMonthlySpend,ServiceCount,ContractValue
0,0,1,1,11,1,0,20.6,233.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,21.263636363636365,1,226.60000000000002
1,0,1,0,69,1,0,19.9,1363.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.76014492753623,1,1373.1
0,0,0,0,4,1,1,70.9,273.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68.25,1,283.6
1,0,1,0,72,1,1,89.05,6254.45,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,86.86736111111111,7,6411.599999999999
1,1,1,0,58,0,1,45.3,2651.2,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,45.710344827586205,3,2627.3999999999996
0,0,1,1,16,1,0,20.4,321.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,20.0875,1,326.4
1,0,1,0,43,1,1,84.25,3539.25,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,82.30813953488372,4,3622.75
0,0,1,0,2,1,1,104.4,242.8,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,121.4,5,208.8
1,0,1,0,14,1,0,81.95,1181.75,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,84.41071428571429,6,1147.3
0,0,1,0,53,1,1,94.85,5000.2,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,94.3433962264151,4,5027.049999999999
0,0,0,0,32,1,0,20.55,654.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,20.4546875,1,657.6
0,0,1,0,34,1,0,24.7,780.2,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,22.947058823529414,1,839.8
0,1,0,0,15,1,1,74.45,1145.7,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,76.38000000000001,1,1116.75
0,1,0,0,7,1,0,76.45,503.6,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.94285714285715,2,535.15
0,0,1,1,15,1,1,105.35,1559.25,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,103.95,5,1580.25
1,0,1,0,61,1,1,20.55,1252.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,20.524590163934427,1,1253.55
0,0,0,0,1,0,0,29.95,29.95,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,29.95,1,29.95
0,0,0,0,1,1,0,45.3,45.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,45.3,1,45.3
1,0,0,0,8,1,0,84.5,662.65,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,82.83125,2,676.0
1,0,1,1,33,1,0,74.75,2453.3,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,74.34242424242424,5,2466.75
0,0,0,0,13,1,1,79.25,1111.65,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,85.51153846153846,3,1030.25
0,0,1,0,1,0,1,24.8,24.8,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.8,0,24.8
1,0,0,0,20,1,1,51.8,1023.85,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,51.1925,2,1036.0
1,0,0,0,3,0,0,30.4,82.15,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,27.383333333333336,1,91.19999999999999
0,0,0,0,13,1,0,19.65,244.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,18.83076923076923,1,255.45
0,0,1,0,40,1,0,56.6,2379.1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,59.4775,2,2264.0
1,0,1,1,43,1,1,71.9,3173.35,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,73.79883720930232,4,3091.7000000000003
1,0,1,0,6,1,1,91.0,531.0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,88.5,4,546.0
0,0,1,1,69,1,0,19.75,1375.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,19.933333333333334,1,1362.75
0,0,1,1,72,1,0,109.7,8129.3,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,112.90694444444445,6,7898.400000000001
1,0,1,1,59,1,0,19.3,1192.7,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,20.215254237288136,1,1138.7
0,0,1,0,20,1,1,96.55,1901.65,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,95.08250000000001,5,1931.0
1,0,1,1,24,1,1,24.1,587.4,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,24.474999999999998,1,578.4000000000001
1,0,0,0,59,1,1,111.35,6519.75,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,110.5042372881356,6,6569.65
1,0,1,1,72,1,1,112.25,8041.65,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,111.68958333333333,6,8082.0
1,0,0,1,1,1,0,20.75,20.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.75,1,20.75
0,0,1,0,27,1,1,101.9,2681.15,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,99.30185185185185,5,2751.3
0,0,0,0,14,1,1,80.05,1112.3,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,79.45,3,1120.7
1,0,1,1,71,1,0,105.55,7405.5,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,104.30281690140845,5,7494.05
1,0,0,1,13,1,1,78.3,1033.95,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,79.53461538461539,2,1017.9
1,0,0,0,44,1,0,68.85,2958.95,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,67.24886363636364,1,3029.3999999999996
0,0,0,0,33,1,1,79.95,2684.85,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,81.35909090909091,3,2638.35
1,0,1,1,72,0,1,55.45,4179.2,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,58.044444444444444,5,3992.4
1,0,0,0,1,1,0,79.9,79.9,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,79.9,2,79.9
0,0,0,0,19,1,1,106.6,1934.45,1,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,101.81315789473685,6,2025.3999999999999
1,0,1,0,64,1,1,102.45,6654.1,0,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,103.9703125,6,6556.8
1,0,0,0,2,1,1,46.0,84.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,42.25,1,92.0
0,0,0,0,1,0,0,25.25,25.25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25.25,0,25.25
1,0,0,1,61,1,0,19.75,1124.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,18.42950819672131,1,1204.75
0,0,1,1,29,1,0,20.0,540.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,18.622413793103448,1,580.0
1,1,1,0,23,1,0,86.8,1975.85,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,85.90652173913043,2,1996.3999999999999
0,0,1,0,57,0,1,58.75,3437.45,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,60.30614035087719,5,3348.75
1,0,1,1,72,0,0,45.25,3139.8,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,43.608333333333334,4,3258.0
1,0,1,0,66,0,1,56.6,3789.2,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,57.41212121212121,5,3735.6
1,0,1,1,65,1,1,84.2,5324.5,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,81.91538461538461,6,5473.0
0,0,0,0,8,1,1,80.0,624.6,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,78.075,2,640.0
0,0,0,0,4,1,1,70.15,268.35,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,67.0875,1,280.6
0,0,1,0,71,1,0,24.75,1836.9,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,25.871830985915494,1,1757.25
1,0,1,1,1,1,1,20.2,20.2,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,20.2,1,20.2
1,0,1,0,4,1,0,50.05,179.35,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,44.8375,2,200.2
0,0,0,0,12,1,1,19.35,219.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,18.279166666666665,1,232.20000000000002
1,0,0,0,24,0,1,50.6,1288.75,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,53.697916666666664,3,1214.4
0,0,1,1,31,1,1,81.15,2545.75,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,82.12096774193549,6,2515.65
0,0,1,0,1,1,0,55.2,55.2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,55.2,2,55.2
1,0,0,0,30,1,1,89.9,2723.15,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,90.77166666666668,3,2697.0
0,0,1,1,47,1,1,85.3,4107.25,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,87.38829787234043,6,4009.1
1,0,0,0,54,1,1,108.0,5760.65,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,106.6787037037037,6,5832.0
1,0,0,0,50,1,1,93.5,4747.5,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,94.95,5,4675.0
1,0,0,0,1,1,1,84.6,84.6,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,84.6,3,84.6
0,0,0,0,72,1,0,20.25,1566.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,21.762500000000003,1,1458.0
0,0,0,0,29,1,0,25.15,702.0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,24.20689655172414,1,729.3499999999999
1,0,0,0,2,1,1,54.4,114.1,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,57.05,2,108.8
0,0,0,0,10,0,1,29.6,299.05,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,29.905,1,296.0
1,0,1,0,18,1,1,73.15,1305.95,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,72.55277777777778,1,1316.7
0,1,0,0,11,1,1,95.0,1120.3,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,101.84545454545454,4,1045.0
1,0,0,0,16,1,0,19.75,284.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,17.771875,1,316.0
0,0,0,0,72,1,0,86.6,6350.5,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,88.20138888888889,6,6235.2
1,0,0,0,72,1,0,109.2,7878.3,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,109.42083333333333,6,7862.400000000001
0,0,1,1,41,1,1,74.7,3187.65,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,77.74756097560976,5,3062.7000000000003
0,1,1,0,65,1,0,94.4,6126.15,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,94.24846153846153,5,6136.0
0,1,0,0,13,1,1,54.8,731.3,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,56.25384615384615,3,712.4
1,1,0,0,4,1,0,75.35,273.4,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,68.35,2,301.4
1,0,0,0,41,1,0,65.0,2531.8,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,61.75121951219513,3,2665.0
1,1,0,0,15,1,1,74.4,1074.3,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,71.61999999999999,2,1116.0
1,0,0,0,1,1,1,48.55,48.55,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,48.55,2,48.55
1,0,0,0,42,1,1,99.0,4298.45,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,102.34404761904761,5,4158.0
0,0,1,0,51,1,1,93.5,4619.55,0,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,90.57941176470588,5,4768.5
0,0,1,1,2,1,0,70.4,147.15,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,73.575,1,140.8
1,1,1,0,1,0,0,40.2,40.2,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,40.2,2,40.2
